gene_ID	fit1_conv	fit0_conv	pval	padj	baseMean	log2FoldChange	gene
ENSG00000181577	TRUE	TRUE	0.000124251054453651	0.00833697037342462	141.493793706162	-2.50489072667381	C6orf223
ENSG00000232745	TRUE	TRUE	0.000125999870975321	0.00841957923079124	45.5718362294187	-1.25920344887914	ANKRD20A14P
ENSG00000249364	TRUE	TRUE	0.000130309038482426	0.00868867950314095	34.6981897258305	-1.98468189117144	
ENSG00000067064	TRUE	TRUE	0.00013388982297528	0.00888895688955496	696.360934570453	-1.06062278297627	IDI1
ENSG00000207836	TRUE	TRUE	0.000133720351720307	0.00888895688955496	2.59733201135255	4.01452879070349	MIR650
ENSG00000057294	TRUE	TRUE	0.000134716070011961	0.0089123445021251	128.042696975264	1.87359245397387	PKP2
ENSG00000125730	TRUE	TRUE	0.000134820728387934	0.0089123445021251	11379.1999629339	0.984421409814927	C3
ENSG00000163207	TRUE	TRUE	0.000135776804049621	0.00895632644271643	24.2881092672351	2.88655141162564	IVL
ENSG00000211955	TRUE	TRUE	0.000139002647535274	0.00914952255838484	284.523454790547	3.71133997658597	IGHV3-33
ENSG00000138316	TRUE	TRUE	0.000139405106288713	0.00915644839919787	61.8328361151196	1.76849099190999	ADAMTS14
ENSG00000160307	TRUE	TRUE	0.000140421677636083	0.00920359527570116	29.2379638296763	1.59553806066578	S100B
ENSG00000134504	TRUE	TRUE	0.000141405646463118	0.00924840963757186	127.396980060654	1.05471070846888	KCTD1
ENSG00000169031	TRUE	TRUE	0.000144409374868614	0.00942485337463489	917.781671886888	-1.29802341137265	COL4A3
ENSG00000156011	TRUE	TRUE	0.000146094641727582	0.00951468380215256	708.892446276372	0.928984080073029	PSD3
ENSG00000168453	TRUE	TRUE	0.000148236271189664	0.00963379395358143	51.8659304238259	1.4038457269715	HR
ENSG00000144119	TRUE	TRUE	0.000150639025078922	0.00972903300652589	4.70063761579741	2.31336996235503	C1QL2
ENSG00000152784	TRUE	TRUE	0.00015021225344583	0.00972903300652589	46.2072495126681	1.64355406273683	PRDM8
ENSG00000207493	TRUE	TRUE	0.000150649204483456	0.00972903300652589	5.07517535063658	-3.34911588604964	SNORA46
ENSG00000075914	TRUE	TRUE	0.000153292996701453	0.00987906017445243	441.969421805836	-1.04032408735095	EXOSC7
